pattern,blur_sigma,blurred_tiles,area_fraction,placement,tile_row,tile_column,is_blurred,metric,reference_score,observed_score,score_ratio
vertical_bars,1,4,0.2500,edge,1,0,1,tenengrad_energy,227587.500000,115499.000000,0.507493
vertical_bars,1,4,0.2500,edge,1,1,1,tenengrad_energy,227587.500000,116999.500000,0.514086
vertical_bars,1,4,0.2500,edge,1,2,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,4,0.2500,edge,1,3,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,4,0.2500,edge,2,0,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,4,0.2500,edge,2,1,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,4,0.2500,edge,2,2,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,4,0.2500,edge,2,3,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,4,0.2500,edge,3,0,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,4,0.2500,edge,3,1,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,4,0.2500,edge,3,2,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,4,0.2500,edge,3,3,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,4,0.2500,center,0,0,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,1,4,0.2500,center,0,1,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,1,4,0.2500,center,0,2,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,1,4,0.2500,center,0,3,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,1,4,0.2500,center,1,0,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,1,4,0.2500,center,1,1,1,laplacian_variance,14224.218750,1431.718750,0.100654
vertical_bars,1,4,0.2500,center,1,2,1,laplacian_variance,14224.218750,1431.718750,0.100654
vertical_bars,1,4,0.2500,center,1,3,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,1,4,0.2500,center,2,0,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,1,4,0.2500,center,2,1,1,laplacian_variance,14224.218750,1431.718750,0.100654
vertical_bars,1,4,0.2500,center,2,2,1,laplacian_variance,14224.218750,1431.718750,0.100654
vertical_bars,1,4,0.2500,center,2,3,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,1,4,0.2500,center,3,0,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,1,4,0.2500,center,3,1,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,1,4,0.2500,center,3,2,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,1,4,0.2500,center,3,3,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,1,4,0.2500,center,0,0,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,4,0.2500,center,0,1,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,4,0.2500,center,0,2,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,4,0.2500,center,0,3,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,4,0.2500,center,1,0,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,4,0.2500,center,1,1,1,tenengrad_energy,227587.500000,116999.500000,0.514086
vertical_bars,1,4,0.2500,center,1,2,1,tenengrad_energy,227587.500000,116999.500000,0.514086
vertical_bars,1,4,0.2500,center,1,3,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,4,0.2500,center,2,0,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,4,0.2500,center,2,1,1,tenengrad_energy,227587.500000,116999.500000,0.514086
vertical_bars,1,4,0.2500,center,2,2,1,tenengrad_energy,227587.500000,116999.500000,0.514086
vertical_bars,1,4,0.2500,center,2,3,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,4,0.2500,center,3,0,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,4,0.2500,center,3,1,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,4,0.2500,center,3,2,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,4,0.2500,center,3,3,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,8,0.5000,edge,0,0,1,laplacian_variance,14224.218750,1151.874023,0.080980
vertical_bars,1,8,0.5000,edge,0,1,1,laplacian_variance,14224.218750,1431.718750,0.100654
vertical_bars,1,8,0.5000,edge,0,2,1,laplacian_variance,14224.218750,1431.718750,0.100654
vertical_bars,1,8,0.5000,edge,0,3,1,laplacian_variance,14224.218750,1151.874023,0.080980
vertical_bars,1,8,0.5000,edge,1,0,1,laplacian_variance,14224.218750,1151.874023,0.080980
vertical_bars,1,8,0.5000,edge,1,1,1,laplacian_variance,14224.218750,1431.718750,0.100654
vertical_bars,1,8,0.5000,edge,1,2,1,laplacian_variance,14224.218750,1431.718750,0.100654
vertical_bars,1,8,0.5000,edge,1,3,1,laplacian_variance,14224.218750,1151.874023,0.080980
vertical_bars,1,8,0.5000,edge,2,0,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,1,8,0.5000,edge,2,1,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,1,8,0.5000,edge,2,2,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,1,8,0.5000,edge,2,3,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,1,8,0.5000,edge,3,0,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,1,8,0.5000,edge,3,1,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,1,8,0.5000,edge,3,2,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,1,8,0.5000,edge,3,3,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,1,8,0.5000,edge,0,0,1,tenengrad_energy,227587.500000,115499.000000,0.507493
vertical_bars,1,8,0.5000,edge,0,1,1,tenengrad_energy,227587.500000,116999.500000,0.514086
vertical_bars,1,8,0.5000,edge,0,2,1,tenengrad_energy,227587.500000,116999.500000,0.514086
vertical_bars,1,8,0.5000,edge,0,3,1,tenengrad_energy,227587.500000,115499.000000,0.507493
vertical_bars,1,8,0.5000,edge,1,0,1,tenengrad_energy,227587.500000,115499.000000,0.507493
vertical_bars,1,8,0.5000,edge,1,1,1,tenengrad_energy,227587.500000,116999.500000,0.514086
vertical_bars,1,8,0.5000,edge,1,2,1,tenengrad_energy,227587.500000,116999.500000,0.514086
vertical_bars,1,8,0.5000,edge,1,3,1,tenengrad_energy,227587.500000,115499.000000,0.507493
vertical_bars,1,8,0.5000,edge,2,0,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,8,0.5000,edge,2,1,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,8,0.5000,edge,2,2,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,8,0.5000,edge,2,3,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,8,0.5000,edge,3,0,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,8,0.5000,edge,3,1,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,8,0.5000,edge,3,2,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,8,0.5000,edge,3,3,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,8,0.5000,center,0,0,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,1,8,0.5000,center,0,1,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,1,8,0.5000,center,0,2,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,1,8,0.5000,center,0,3,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,1,8,0.5000,center,1,0,1,laplacian_variance,14224.218750,1151.874023,0.080980
vertical_bars,1,8,0.5000,center,1,1,1,laplacian_variance,14224.218750,1431.718750,0.100654
vertical_bars,1,8,0.5000,center,1,2,1,laplacian_variance,14224.218750,1431.718750,0.100654
vertical_bars,1,8,0.5000,center,1,3,1,laplacian_variance,14224.218750,1151.874023,0.080980
vertical_bars,1,8,0.5000,center,2,0,1,laplacian_variance,14224.218750,1151.874023,0.080980
vertical_bars,1,8,0.5000,center,2,1,1,laplacian_variance,14224.218750,1431.718750,0.100654
vertical_bars,1,8,0.5000,center,2,2,1,laplacian_variance,14224.218750,1431.718750,0.100654
vertical_bars,1,8,0.5000,center,2,3,1,laplacian_variance,14224.218750,1151.874023,0.080980
vertical_bars,1,8,0.5000,center,3,0,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,1,8,0.5000,center,3,1,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,1,8,0.5000,center,3,2,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,1,8,0.5000,center,3,3,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,1,8,0.5000,center,0,0,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,8,0.5000,center,0,1,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,8,0.5000,center,0,2,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,8,0.5000,center,0,3,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,8,0.5000,center,1,0,1,tenengrad_energy,227587.500000,115499.000000,0.507493
vertical_bars,1,8,0.5000,center,1,1,1,tenengrad_energy,227587.500000,116999.500000,0.514086
vertical_bars,1,8,0.5000,center,1,2,1,tenengrad_energy,227587.500000,116999.500000,0.514086
vertical_bars,1,8,0.5000,center,1,3,1,tenengrad_energy,227587.500000,115499.000000,0.507493
vertical_bars,1,8,0.5000,center,2,0,1,tenengrad_energy,227587.500000,115499.000000,0.507493
vertical_bars,1,8,0.5000,center,2,1,1,tenengrad_energy,227587.500000,116999.500000,0.514086
vertical_bars,1,8,0.5000,center,2,2,1,tenengrad_energy,227587.500000,116999.500000,0.514086
vertical_bars,1,8,0.5000,center,2,3,1,tenengrad_energy,227587.500000,115499.000000,0.507493
vertical_bars,1,8,0.5000,center,3,0,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,8,0.5000,center,3,1,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,8,0.5000,center,3,2,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,8,0.5000,center,3,3,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,1,16,1.0000,full,0,0,1,laplacian_variance,14224.218750,1151.874023,0.080980
vertical_bars,1,16,1.0000,full,0,1,1,laplacian_variance,14224.218750,1431.718750,0.100654
vertical_bars,1,16,1.0000,full,0,2,1,laplacian_variance,14224.218750,1431.718750,0.100654
vertical_bars,1,16,1.0000,full,0,3,1,laplacian_variance,14224.218750,1151.874023,0.080980
vertical_bars,1,16,1.0000,full,1,0,1,laplacian_variance,14224.218750,1151.874023,0.080980
vertical_bars,1,16,1.0000,full,1,1,1,laplacian_variance,14224.218750,1431.718750,0.100654
vertical_bars,1,16,1.0000,full,1,2,1,laplacian_variance,14224.218750,1431.718750,0.100654
vertical_bars,1,16,1.0000,full,1,3,1,laplacian_variance,14224.218750,1151.874023,0.080980
vertical_bars,1,16,1.0000,full,2,0,1,laplacian_variance,14224.218750,1151.874023,0.080980
vertical_bars,1,16,1.0000,full,2,1,1,laplacian_variance,14224.218750,1431.718750,0.100654
vertical_bars,1,16,1.0000,full,2,2,1,laplacian_variance,14224.218750,1431.718750,0.100654
vertical_bars,1,16,1.0000,full,2,3,1,laplacian_variance,14224.218750,1151.874023,0.080980
vertical_bars,1,16,1.0000,full,3,0,1,laplacian_variance,14224.218750,1151.874023,0.080980
vertical_bars,1,16,1.0000,full,3,1,1,laplacian_variance,14224.218750,1431.718750,0.100654
vertical_bars,1,16,1.0000,full,3,2,1,laplacian_variance,14224.218750,1431.718750,0.100654
vertical_bars,1,16,1.0000,full,3,3,1,laplacian_variance,14224.218750,1151.874023,0.080980
vertical_bars,1,16,1.0000,full,0,0,1,tenengrad_energy,227587.500000,115499.000000,0.507493
vertical_bars,1,16,1.0000,full,0,1,1,tenengrad_energy,227587.500000,116999.500000,0.514086
vertical_bars,1,16,1.0000,full,0,2,1,tenengrad_energy,227587.500000,116999.500000,0.514086
vertical_bars,1,16,1.0000,full,0,3,1,tenengrad_energy,227587.500000,115499.000000,0.507493
vertical_bars,1,16,1.0000,full,1,0,1,tenengrad_energy,227587.500000,115499.000000,0.507493
vertical_bars,1,16,1.0000,full,1,1,1,tenengrad_energy,227587.500000,116999.500000,0.514086
vertical_bars,1,16,1.0000,full,1,2,1,tenengrad_energy,227587.500000,116999.500000,0.514086
vertical_bars,1,16,1.0000,full,1,3,1,tenengrad_energy,227587.500000,115499.000000,0.507493
vertical_bars,1,16,1.0000,full,2,0,1,tenengrad_energy,227587.500000,115499.000000,0.507493
vertical_bars,1,16,1.0000,full,2,1,1,tenengrad_energy,227587.500000,116999.500000,0.514086
vertical_bars,1,16,1.0000,full,2,2,1,tenengrad_energy,227587.500000,116999.500000,0.514086
vertical_bars,1,16,1.0000,full,2,3,1,tenengrad_energy,227587.500000,115499.000000,0.507493
vertical_bars,1,16,1.0000,full,3,0,1,tenengrad_energy,227587.500000,115499.000000,0.507493
vertical_bars,1,16,1.0000,full,3,1,1,tenengrad_energy,227587.500000,116999.500000,0.514086
vertical_bars,1,16,1.0000,full,3,2,1,tenengrad_energy,227587.500000,116999.500000,0.514086
vertical_bars,1,16,1.0000,full,3,3,1,tenengrad_energy,227587.500000,115499.000000,0.507493
vertical_bars,2,1,0.0625,edge,0,0,1,laplacian_variance,14224.218750,290.302490,0.020409
vertical_bars,2,1,0.0625,edge,0,1,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,2,1,0.0625,edge,0,2,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,2,1,0.0625,edge,0,3,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,2,1,0.0625,edge,1,0,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,2,1,0.0625,edge,1,1,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,2,1,0.0625,edge,1,2,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,2,1,0.0625,edge,1,3,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,2,1,0.0625,edge,2,0,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,2,1,0.0625,edge,2,1,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,2,1,0.0625,edge,2,2,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,2,1,0.0625,edge,2,3,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,2,1,0.0625,edge,3,0,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,2,1,0.0625,edge,3,1,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,2,1,0.0625,edge,3,2,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,2,1,0.0625,edge,3,3,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,2,1,0.0625,edge,0,0,1,tenengrad_energy,227587.500000,61556.750000,0.270475
vertical_bars,2,1,0.0625,edge,0,1,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,2,1,0.0625,edge,0,2,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,2,1,0.0625,edge,0,3,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,2,1,0.0625,edge,1,0,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,2,1,0.0625,edge,1,1,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,2,1,0.0625,edge,1,2,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,2,1,0.0625,edge,1,3,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,2,1,0.0625,edge,2,0,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,2,1,0.0625,edge,2,1,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,2,1,0.0625,edge,2,2,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,2,1,0.0625,edge,2,3,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,2,1,0.0625,edge,3,0,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,2,1,0.0625,edge,3,1,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,2,1,0.0625,edge,3,2,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,2,1,0.0625,edge,3,3,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,2,1,0.0625,center,0,0,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,2,1,0.0625,center,0,1,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,2,1,0.0625,center,0,2,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,2,1,0.0625,center,0,3,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,2,1,0.0625,center,1,0,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,2,1,0.0625,center,1,1,1,laplacian_variance,14224.218750,430.250000,0.030248
vertical_bars,2,1,0.0625,center,1,2,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,2,1,0.0625,center,1,3,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,2,1,0.0625,center,2,0,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,2,1,0.0625,center,2,1,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,2,1,0.0625,center,2,2,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,2,1,0.0625,center,2,3,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,2,1,0.0625,center,3,0,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,2,1,0.0625,center,3,1,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,2,1,0.0625,center,3,2,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,2,1,0.0625,center,3,3,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,2,1,0.0625,center,0,0,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,2,1,0.0625,center,0,1,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,2,1,0.0625,center,0,2,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,2,1,0.0625,center,0,3,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,2,1,0.0625,center,1,0,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,2,1,0.0625,center,1,1,1,tenengrad_energy,227587.500000,63284.000000,0.278064
vertical_bars,2,1,0.0625,center,1,2,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,2,1,0.0625,center,1,3,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,2,1,0.0625,center,2,0,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,2,1,0.0625,center,2,1,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,2,1,0.0625,center,2,2,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,2,1,0.0625,center,2,3,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,2,1,0.0625,center,3,0,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,2,1,0.0625,center,3,1,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,2,1,0.0625,center,3,2,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,2,1,0.0625,center,3,3,0,tenengrad_energy,227587.500000,227587.500000,1.000000
vertical_bars,2,4,0.2500,edge,0,0,1,laplacian_variance,14224.218750,290.302490,0.020409
vertical_bars,2,4,0.2500,edge,0,1,1,laplacian_variance,14224.218750,430.250000,0.030248
vertical_bars,2,4,0.2500,edge,0,2,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,2,4,0.2500,edge,0,3,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,2,4,0.2500,edge,1,0,1,laplacian_variance,14224.218750,290.302490,0.020409
vertical_bars,2,4,0.2500,edge,1,1,1,laplacian_variance,14224.218750,430.250000,0.030248
vertical_bars,2,4,0.2500,edge,1,2,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,2,4,0.2500,edge,1,3,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,2,4,0.2500,edge,2,0,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,2,4,0.2500,edge,2,1,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,2,4,0.2500,edge,2,2,0,laplacian_variance,14224.218750,14224.218750,1.000000
vertical_bars,2,4,0.2500,edge,2,3,0,laplacian_variance,14224.218750,14224.218750,1.000000
